business_area_key,province_name,city_name,district_name,province_code,city_code,district_code,city_tier,city_cluster,area_id_local,area_name,description,mall_count,total_store_count,total_brand_score,max_brand_score,has_outlet,mall_codes,level,tags
上海市_上海城区_静安区__3,上海市,上海城区,静安区,310000,310100.0,310106.0,,,3,苏河湾商圈,苏州河沿岸区域，以苏河湾万象天地为核心的新兴商业区,4,1,1,1,False,MALL_D29996A8|MALL_6FBC8A16|MALL_98F1B2F4|MALL_33657A6E,city_subcenter,购物|住宅|餐饮夜生活
上海市_上海城区_静安区__4,上海市,上海城区,静安区,310000,310100.0,310106.0,,,4,大宁商圈,静安北部大宁区域，包含大宁国际商业广场和久光中心等大型购物中心,2,3,3,2,False,MALL_357F4CCA|MALL_F6AE35B6,district_center,购物|住宅
上海市_上海城区_静安区__5,上海市,上海城区,静安区,310000,310100.0,310106.0,,,5,江宁路商圈,江宁路沿线商业区域，以MOHO等新兴商业体为主,1,3,2,2,False,MALL_DE235F7F,district_center,购物|住宅
上海市_上海城区_静安区__6,上海市,上海城区,静安区,310000,310100.0,310106.0,,,6,中兴路商圈,中兴路周边商业区域，包含金融街购物中心和五月花生活广场,3,1,1,1,False,MALL_43584720|MALL_9CB63EF7|MALL_10CE2128,district_center,购物|住宅
上海市_上海城区_静安区__7,上海市,上海城区,静安区,310000,310100.0,310106.0,,,7,彭浦商圈,静安北部彭浦区域，以静安大融城为主要商业体,1,0,0,0,False,MALL_BDDC3D0A,district_center,购物|住宅
上海市_上海城区_黄浦区__1,上海市,上海城区,黄浦区,310000,310100.0,310101.0,,,1,南京东路商圈,位于黄浦区核心地段，以南京东路为主轴，汇集多家大型百货和购物中心，是上海传统商业中心,6,12,10,5,False,MALL_7BAFC10E|MALL_D9C5DB10|MALL_5DBE590F|MALL_E99DCE9D|MALL_5F27CD6B|MALL_02BF912B,city_core,购物|旅游景区
上海市_上海城区_黄浦区__2,上海市,上海城区,黄浦区,310000,310100.0,310101.0,,,2,淮海中路商圈,以淮海中路为核心的高端商业区，聚集了众多时尚购物中心和精品百货,6,19,8,7,False,MALL_47BA5343|MALL_93A7F267|MALL_7DDEF6AB|MALL_46166CFB|MALL_D4B1370E|MALL_E2E1D156,city_core,购物|商务
上海市_上海城区_黄浦区__3,上海市,上海城区,黄浦区,310000,310100.0,310101.0,,,3,新天地商圈,以新天地为核心的时尚休闲商业区，融合石库门建筑与现代商业,3,0,0,0,False,MALL_BEE9E97E|MALL_F3AC7461|MALL_43E43E40,city_core,购物|餐饮夜生活|旅游景区
上海市_上海城区_黄浦区__4,上海市,上海城区,黄浦区,310000,310100.0,310101.0,,,4,人民广场商圈,围绕人民广场的商业聚集区，交通便利，商业设施密集,2,0,0,0,False,MALL_E31317A4|MALL_AFB8CEBA,city_subcenter,购物|交通枢纽
上海市_上海城区_黄浦区__5,上海市,上海城区,黄浦区,310000,310100.0,310101.0,,,5,外滩商圈,位于外滩区域的商业中心，兼具历史风貌与现代商业,1,1,1,1,False,MALL_A8DB305D,city_core,购物|旅游景区|商务
上海市_上海城区_黄浦区__6,上海市,上海城区,黄浦区,310000,310100.0,310101.0,,,6,打浦桥商圈,以打浦桥为核心的区域商业中心，服务周边社区,3,0,0,0,False,MALL_F6E1D556|MALL_CD1FE8F9|MALL_D8E5AB33,district_center,住宅|购物
云南省_临沧市_临翔区__1,云南省,临沧市,临翔区,530000,530900.0,530902.0,,,1,沧江路商圈,位于沧江路沿线，包含多个商业广场和购物中心,3,0,0,0,False,MALL_6AF715B1|MALL_8BE02671|MALL_B587A5EE,district_center,购物|住宅
云南省_临沧市_临翔区__2,云南省,临沧市,临翔区,530000,530900.0,530902.0,,,2,南天路商圈,南天路周边商业集中区域，涵盖商贸城和购物广场,2,0,0,0,False,MALL_C30E17DA|MALL_B5418A48,district_center,购物|住宅|批发市场
云南省_临沧市_临翔区__3,云南省,临沧市,临翔区,530000,530900.0,530902.0,,,3,凤翔路商圈,凤翔路与西大街交汇区域，包含传统商场和购物中心,3,3,1,1,False,MALL_174C0778|MALL_D35E5822|MALL_4D540BC7,district_center,购物|住宅
云南省_临沧市_临翔区__4,云南省,临沧市,临翔区,530000,530900.0,530902.0,,,4,祥临公路商圈,祥临公路沿线商业设施，位于城区北部,1,0,0,0,False,MALL_80A04463,community,住宅|购物
云南省_临沧市_临翔区__5,云南省,临沧市,临翔区,530000,530900.0,530902.0,,,5,勐托商圈,阿莫西路勐托片区商业设施,1,0,0,0,False,MALL_4EB36BD9,community,住宅|购物
云南省_临沧市_云县__1,云南省,临沧市,云县,530000,530900.0,530922.0,,,1,云州路商圈,位于云州路与草皮街交汇区域，是云县核心商业集中区,3,0,0,0,False,MALL_41FE0E71|MALL_E2DF24DD|MALL_B21FED0E,district_center,购物|住宅
云南省_临沧市_云县__2,云南省,临沧市,云县,530000,530900.0,530922.0,,,2,大老线商圈,位于大老线沿线，服务周边居民日常生活,1,0,0,0,False,MALL_C5A4DCCA,community,住宅|购物
云南省_临沧市_云县__3,云南省,临沧市,云县,530000,530900.0,530922.0,,,3,茂马线商圈,位于茂马线与茂丙线交叉口，辐射周边乡镇商业需求,1,0,0,0,False,MALL_A4FA84D3,community,住宅|购物
云南省_临沧市_凤庆县__1,云南省,临沧市,凤庆县,530000,530900.0,530921.0,,,1,凤城中心商圈,位于凤梧路与顺宁路交汇区域，是凤庆县城核心商业聚集区,5,0,0,0,False,MALL_D08A6385|MALL_10C630BC|MALL_94EC31C9|MALL_5347527C|MALL_2065D50A,district_center,购物|住宅
云南省_临沧市_凤庆县__2,云南省,临沧市,凤庆县,530000,530900.0,530921.0,,,2,天越商圈,位于桂寺公路东侧，是凤庆县北部新兴商业区域,1,0,0,0,False,MALL_7778D2D0,community,住宅|购物
云南省_临沧市_双江拉祜族佤族布朗族傣族自治县__1,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,530000,530900.0,530925.0,,,1,勐勐镇中心商圈,位于双江县城区核心区域，包含双江商贸城和锦丽广场等主要商业设施,2,0,0,0,False,MALL_5AE4B349|MALL_A3D4563E,district_center,购物|住宅
云南省_临沧市_双江拉祜族佤族布朗族傣族自治县__2,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,530000,530900.0,530925.0,,,2,勐忙线商圈,位于勐忙线沿线，以超越购物中心为核心形成的商业区域,1,0,0,0,False,MALL_2666F3E0,community,购物|住宅
云南省_临沧市_沧源佤族自治县__1,云南省,临沧市,沧源佤族自治县,530000,530900.0,530927.0,,,1,勐董核心商圈,位于勐董镇中心区域，包含多个主要商业设施，是沧源县城最集中的商业区域,3,0,0,0,False,MALL_D59D0296|MALL_8CCD6EB7|MALL_55D90833,district_center,购物|住宅
云南省_临沧市_沧源佤族自治县__2,云南省,临沧市,沧源佤族自治县,530000,530900.0,530927.0,,,2,滨河商贸区,沿耿沧二级公路分布的滨河商业区域，以滨河商贸城为核心,1,0,0,0,False,MALL_461B74B8,district_center,购物|住宅|批发市场
云南省_临沧市_沧源佤族自治县__3,云南省,临沧市,沧源佤族自治县,530000,530900.0,530927.0,,,3,曼来商业区,位于县城北部曼来公路周边的商业区域，以超越购物中心为主要商业体,1,0,0,0,False,MALL_9EEBA3B3,district_center,购物|住宅
云南省_临沧市_耿马傣族佤族自治县__1,云南省,临沧市,耿马傣族佤族自治县,530000,530900.0,530926.0,,,1,孟定镇商圈,位于耿马县孟定镇核心区域，毗邻中缅边境，是当地重要的商业聚集区,2,0,0,0,False,MALL_925131BE|MALL_5B17BD54,district_center,购物|住宅
云南省_临沧市_耿马傣族佤族自治县__2,云南省,临沧市,耿马傣族佤族自治县,530000,530900.0,530926.0,,,2,耿马县城商圈,位于耿马县城中心区域，是县城主要商业活动集中地,1,0,0,0,False,MALL_212B3F0B,district_center,购物|住宅
云南省_丽江市_华坪县__1,云南省,丽江市,华坪县,530000,530700.0,530723.0,,,1,荣将商圈,位于荣将镇核心区域，以大众购物中心为主要商业体,1,0,0,0,False,MALL_C96EB515,community,购物|住宅
云南省_丽江市_华坪县__2,云南省,丽江市,华坪县,530000,530700.0,530723.0,,,2,中心镇商圈,位于中心镇核心区域，包含泰和商城、桥头堡商业城等商业设施,2,0,0,0,False,MALL_F34A0AF5|MALL_8E0AE7B8,community,购物|住宅
云南省_丽江市_华坪县__3,云南省,丽江市,华坪县,530000,530700.0,530723.0,,,3,老城商圈,位于华坪县老城区，以永惠购物中心和龙口商城为核心商业体,2,0,0,0,False,MALL_D1572366|MALL_C0B04D33,district_center,购物|住宅
云南省_丽江市_华坪县__4,云南省,丽江市,华坪县,530000,530700.0,530723.0,,,4,大兴商圈,位于大文段周边区域，以大兴百货商场为主要商业体,1,0,0,0,False,MALL_D5E1278D,community,购物|住宅
云南省_丽江市_华坪县__5,云南省,丽江市,华坪县,530000,530700.0,530723.0,,,5,永冬商圈,位于永冬段周边区域，以超悦购物中心为主要商业体,1,0,0,0,False,MALL_D2CDB989,community,购物|住宅
云南省_丽江市_古城区__1,云南省,丽江市,古城区,530000,530700.0,530702.0,,,1,古城中心商圈,位于古城区核心区域，以民主路、福慧路为中心的传统商业聚集区,7,10,6,3,False,MALL_A6BF3D11|MALL_3FDCB0AA|MALL_35E12C9E|MALL_35DEB3D5|MALL_D88DC32A|MALL_77F4DE7E|MALL_1FCF3DB5,district_center,购物|旅游景区
云南省_丽江市_古城区__2,云南省,丽江市,古城区,530000,530700.0,530702.0,,,2,七星街商圈,以七星街为核心的商业区域，连接西安路商业带,2,0,0,0,False,MALL_7176B893|MALL_2993D565,district_center,旅游景区|餐饮夜生活
云南省_丽江市_古城区__3,云南省,丽江市,古城区,530000,530700.0,530702.0,,,3,祥和商圈,位于古城区南部，以玉雪大道为中心的现代商业区,2,4,4,4,False,MALL_7E9C7D7A|MALL_47D56BD8,district_center,购物|住宅|旅游景区
云南省_丽江市_古城区__4,云南省,丽江市,古城区,530000,530700.0,530702.0,,,4,束河商圈,位于束河古镇周边的特色商业区域,1,6,5,5,False,MALL_DB7F7DA0,district_center,旅游景区|文旅综合体|购物
云南省_丽江市_古城区__5,云南省,丽江市,古城区,530000,530700.0,530702.0,,,5,西安路商圈,西安路沿线的商贸聚集区,1,0,0,0,False,MALL_69EDA90C,district_center,购物|旅游景区|住宅
云南省_丽江市_古城区__6,云南省,丽江市,古城区,530000,530700.0,530702.0,,,6,香江路商圈,香江路周边的商业配套区域,1,0,0,0,False,MALL_BC4D6656,district_center,旅游景区|住宅
云南省_丽江市_宁蒗彝族自治县__1,云南省,丽江市,宁蒗彝族自治县,530000,530700.0,530724.0,,,1,万格路商圈,位于宁蒗县城万格路沿线，集中了海源购物广场、阳光购物广场等主要商业设施,2,2,2,2,False,MALL_2BEBC124|MALL_A5F0C08B,district_center,购物|住宅
云南省_丽江市_永胜县__1,云南省,丽江市,永胜县,530000,530700.0,530722.0,,,1,金官商圈,位于金官镇核心区域，以供销商业步行街为中心的传统商业聚集区,2,0,0,0,False,MALL_F0976B6B|MALL_27506610,community,购物|住宅
云南省_丽江市_永胜县__2,云南省,丽江市,永胜县,530000,530700.0,530722.0,,,2,南街商圈,位于县城南街与吉庆路交汇处的商业中心,1,0,0,0,False,MALL_DB756603,district_center,购物|住宅
云南省_丽江市_玉龙纳西族自治县__1,云南省,丽江市,玉龙纳西族自治县,530000,530700.0,530721.0,,,1,火车站商圈,位于丽江火车站周边，以交通枢纽为核心形成的商业聚集区,2,0,0,0,False,MALL_CA0AB01C|MALL_7F6217D7,community,交通枢纽|住宅
云南省_丽江市_玉龙纳西族自治县__2,云南省,丽江市,玉龙纳西族自治县,530000,530700.0,530721.0,,,2,丽水路商圈,沿丽水路分布的商业区域，服务于周边居民日常生活,1,0,0,0,False,MALL_E1CB31B1,community,住宅|购物
云南省_丽江市_玉龙纳西族自治县__3,云南省,丽江市,玉龙纳西族自治县,530000,530700.0,530721.0,,,3,杵峰商圈,位于杵峰段与大鲁段交叉口周边的商业区域，辐射周边乡镇,1,0,0,0,False,MALL_BB66B84D,community,住宅|餐饮夜生活
云南省_保山市_施甸县__1,云南省,保山市,施甸县,530000,530500.0,530521.0,,,1,甸阳路商圈,位于施甸县城核心区域，以百货大楼为中心的商业聚集区,1,158,13,13,False,MALL_F30A70BD,district_center,购物|住宅
云南省_保山市_施甸县__2,云南省,保山市,施甸县,530000,530500.0,530521.0,,,2,建设路商圈,位于县城北部建设路与交通路交汇处的商业区域,1,0,0,0,False,MALL_B1170FCB,district_center,购物|住宅
云南省_保山市_施甸县__3,云南省,保山市,施甸县,530000,530500.0,530521.0,,,3,保场商圈,位于县城东部保场片区的商业点,1,0,0,0,False,MALL_C71FD90A,district_center,购物|住宅
云南省_保山市_施甸县__4,云南省,保山市,施甸县,530000,530500.0,530521.0,,,4,太平镇商圈,位于太平镇镇区的商业中心,1,0,0,0,False,MALL_557F95FC,community,住宅|购物
云南省_保山市_昌宁县__1,云南省,保山市,昌宁县,530000,530500.0,530524.0,,,1,右甸路商圈,位于右甸西路与右甸东路周边的核心商业区域，包含昌宁商业广场、金樽时代广场等主要商业体,2,0,0,0,False,MALL_5B669589|MALL_85C15ED8,district_center,购物|住宅
云南省_保山市_昌宁县__2,云南省,保山市,昌宁县,530000,530500.0,530524.0,,,2,富德商圈,以富德城市广场为中心，辐射周边的商业聚集区,1,0,0,0,False,MALL_F24E6E46,district_center,购物|住宅
云南省_保山市_昌宁县__3,云南省,保山市,昌宁县,530000,530500.0,530524.0,,,3,武华路商圈,田园镇武华路沿线的商业区域，以胜达购物广场为主要商业体,1,0,0,0,False,MALL_9CA09A89,district_center,购物|住宅
云南省_保山市_昌宁县__4,云南省,保山市,昌宁县,530000,530500.0,530524.0,,,4,文昌街商圈,文昌街与滨河西路交叉口周边的商业区域,1,0,0,0,False,MALL_53C22F6C,district_center,购物|住宅
云南省_保山市_昌宁县__5,云南省,保山市,昌宁县,530000,530500.0,530524.0,,,5,龙华商圈,位于县道周边的家居商业区域,1,0,0,0,False,MALL_B481358C,community,购物|住宅
云南省_保山市_腾冲市__1,云南省,保山市,腾冲市,530000,530500.0,530581.0,,,1,腾冲老城商圈,位于腾冲老城区核心地段，以光华路、忠勇路为主要商业轴线，聚集了多个传统商贸城和购物广场,9,4,4,2,False,MALL_D3C0091B|MALL_6D1A3788|MALL_FDCE970C|MALL_873115BD|MALL_8ECFDEE2|MALL_02C20C5D|MALL_0C75F674|MALL_75B7BBE1|MALL_91FB90F4,district_center,购物|住宅|旅游景区
云南省_保山市_腾冲市__2,云南省,保山市,腾冲市,530000,530500.0,530581.0,,,2,热海路商圈,位于热海路与翡翠路交汇区域，以永兴财富中心为核心的新兴商业聚集区,5,0,0,0,False,MALL_99269612|MALL_11B44A3A|MALL_6DA871FB|MALL_71F3D2C6|MALL_0EA54288,district_center,购物|住宅
云南省_保山市_腾冲市__3,云南省,保山市,腾冲市,530000,530500.0,530581.0,,,3,元兴商圈,位于元吉街与东方路周边，以元兴商业广场为核心的小型商业区,1,0,0,0,False,MALL_DE0E0B28,community,购物|住宅
云南省_保山市_腾冲市__4,云南省,保山市,腾冲市,530000,530500.0,530581.0,,,4,砚湖商圈,位于玉泉路与文星街交汇处，以砚湖花园为核心的商业区域,2,0,0,0,False,MALL_72428E8A|MALL_A13B4154,district_center,住宅|购物
云南省_保山市_腾冲市__5,云南省,保山市,腾冲市,530000,530500.0,530581.0,,,5,西山坝商圈,位于西山坝区域，包括宝峰商场和腾冲国际商贸城等,2,0,0,0,False,MALL_F99778DB|MALL_DF06C06F,district_center,购物|批发市场
云南省_保山市_腾冲市__6,云南省,保山市,腾冲市,530000,530500.0,530581.0,,,6,绮罗商圈,位于热海社区绮罗片区，以绮罗商贸城为核心,1,0,0,0,False,MALL_407B3EAC,district_center,购物|住宅|批发市场
云南省_保山市_腾冲市__7,云南省,保山市,腾冲市,530000,530500.0,530581.0,,,7,猴桥商圈,位于猴桥镇边境经济合作区，服务于边境贸易的商业区域,2,0,0,0,False,MALL_F1E92582|MALL_778C7C04,community,购物|批发市场
云南省_保山市_隆阳区__1,云南省,保山市,隆阳区,530000,530500.0,530502.0,,,1,正阳路商圈,位于隆阳区核心区域，以正阳路为轴线，包含多个老牌商业设施,11,2,2,1,False,MALL_0F63EE53|MALL_43EA8E40|MALL_6C2FECCB|MALL_F3DE300E|MALL_6E390B3F|MALL_122E3114|MALL_E9832E19|MALL_66EF9FAF|MALL_D039714F|MALL_0206285B|MALL_389212FD,district_center,购物|住宅
云南省_保山市_隆阳区__2,云南省,保山市,隆阳区,530000,530500.0,530502.0,,,2,永昌路商圈,以永昌路为核心的新兴商业聚集区，包含大型商业综合体,3,0,0,0,False,MALL_E776A180|MALL_95827D83|MALL_A12A5928,district_center,购物|住宅
云南省_保山市_隆阳区__3,云南省,保山市,隆阳区,530000,530500.0,530502.0,,,3,兰城路商圈,兰城路与保岫东路交汇区域，包含天一广场等商业设施,4,11,7,7,False,MALL_757095E5|MALL_1A6D6EFC|MALL_C63C1B13|MALL_806FC7E0,district_center,购物|住宅
云南省_保山市_隆阳区__4,云南省,保山市,隆阳区,530000,530500.0,530502.0,,,4,板桥镇商圈,板桥镇区域商业中心，服务周边居民,1,0,0,0,False,MALL_0711A802,community,住宅|购物
云南省_保山市_隆阳区__5,云南省,保山市,隆阳区,530000,530500.0,530502.0,,,5,辛街乡商圈,辛街乡区域商业设施，服务乡镇居民,1,0,0,0,False,MALL_950D6009,community,购物|住宅
云南省_保山市_隆阳区__6,云南省,保山市,隆阳区,530000,530500.0,530502.0,,,6,蒲缥镇商圈,蒲缥镇区域商业聚集区，包含集贸广场等设施,2,0,0,0,False,MALL_7351C84F|MALL_E1C83D00,community,购物|住宅
